objid,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,plate,mjd,fiberid,x_coord,y_coord,z_coord
1.23766e+18,18.097360000000002,17.75319,17.72671,17.66388,17.6436,2964,301,6,307,1.09112e+18,QSO,969,52442,442,-1593.5585704627042,-41.094667256610826,1969.374457944673
1.23767e+18,19.38032,17.86407,17.12104,16.72775,16.46153,5323,301,1,75,2.83845e+18,GALAXY,2521,54538,211,-154.67898022619678,-259.477909707386,75.84789672654598
1.23766e+18,18.84724,17.638270000000002,17.16064,16.84255,16.622429999999998,3225,301,5,194,1.31619e+18,GALAXY,1169,52753,37,-86.56184535269307,-160.6786102116255,180.74535807640888
1.23766e+18,18.98794,17.68647,17.01717,16.61695,16.36001,3605,301,4,91,1.42442e+18,GALAXY,1265,52705,560,-202.2982366319132,318.3865312603606,176.48178642309912
1.23765e+18,19.35172,17.48921,16.53237,16.11364,15.758170000000002,1140,301,5,124,3.67163e+17,GALAXY,326,52375,435,-414.7271701814568,62.402828937891194,-12.772224902482
1.23766e+18,19.02892,17.44289,16.677020000000002,16.337870000000002,16.13448,4158,301,6,116,1.40635e+18,STAR,1249,54484,369,-0.012847419688029651,0.5525350138910352,0.009567400498138841
1.23766e+18,19.10059,17.953670000000002,17.48149,17.18175,17.03396,2700,301,5,73,4.54966e+17,GALAXY,404,51812,372,273.2931759633551,164.67009420883844,3.634844589228048
1.23767e+18,19.48793,19.545,19.40348,19.52264,19.66635,5137,301,5,291,7.23404e+18,QSO,6425,56298,480,-2877.8940257978456,1221.1059155962023,1316.5360593647333
1.23766e+18,18.48635,16.77573,16.10901,15.8659,15.76931,3705,301,4,370,3.16158e+18,STAR,2808,54524,188,-0.15129106733776593,-0.5846072238710129,0.3236515394431338
1.23766e+18,19.36719,19.028979999999997,18.71571,18.50424,18.20608,2826,301,3,269,1.47723e+18,QSO,1312,52781,195,-888.8235768553988,32.691126978020144,1376.2252915189233
1.23766e+18,18.94262,17.398410000000002,16.63699,16.208920000000003,15.86025,2822,301,4,157,1.00775e+18,GALAXY,895,52581,236,-48.855659456575694,62.27450529257274,69.1621126708433
1.23767e+18,19.54606,18.13515,17.43013,17.01794,16.7291,4576,301,3,759,2.44212e+18,GALAXY,2169,53556,157,-250.24819324428825,-385.35251985674233,193.99772550055488
1.23767e+18,16.86629,16.634529999999998,16.46653,16.4896,16.08009,5641,301,2,38,9.84735e+18,QSO,8746,58396,823,1243.1272834218055,135.52172738717917,152.36280626871655
1.23767e+18,16.98305,15.52905,14.926160000000001,14.70025,14.5913,5640,301,5,184,2.59873e+18,STAR,2308,54379,545,-0.28245614993741114,0.14241065815659223,-0.039152156858969944
1.23768e+18,18.707,16.761779999999998,15.79391,15.33815,14.971470000000002,7917,301,5,64,8.56045e+18,GALAXY,7603,56960,858,280.5166573536197,-32.899755362852574,119.33754234257043
1.23766e+18,19.55564,19.3855,19.24877,19.14007,19.176370000000002,3225,301,6,165,9.49935e+18,QSO,8437,57894,470,-1569.6727690610346,-2477.9000382996733,3275.163841554087
1.23767e+18,18.060979999999997,17.16074,16.87258,16.71988,16.5912,5061,301,3,202,2.58515e+18,GALAXY,2296,53735,290,-90.85356768160257,65.73238448791786,48.338990877737324
1.23766e+18,18.90506,17.18121,16.52621,16.28878,16.14036,2826,301,6,259,3.61527e+18,STAR,3211,54852,8,-0.21689152861068986,0.01988307566392611,0.35192620761400273
1.23765e+18,19.092979999999997,17.83415,17.394679999999997,17.21592,17.17744,1907,301,5,76,3.25162e+18,STAR,2888,54529,83,-0.4883001899631409,0.5056892700502748,0.027158319443272835
1.23766e+18,19.22915,17.669729999999998,16.90619,16.49684,16.23351,3919,301,3,51,1.55153e+18,GALAXY,1378,53061,151,-228.5613926932525,-128.3209784585056,216.50065358630482
1.23766e+18,18.27873,18.04299,18.00579,17.77284,17.74077,2247,301,4,170,5.44159e+18,QSO,4833,55679,418,-4592.591843506178,-502.29744349240497,411.35125077786563
1.23765e+18,19.38985,19.17359,18.87399,18.69426,18.16324,1345,301,2,397,6.77834e+17,QSO,602,52072,155,-552.5604680863071,-169.96444343007076,1184.8870614410635
1.23766e+18,19.26393,18.96317,18.732229999999998,18.584870000000002,18.38119,4335,301,3,212,6.53822e+18,QSO,5807,56329,416,-3618.4001394987613,2805.282694543372,2780.9295991823965
1.23766e+18,17.82634,17.43586,17.55611,17.46945,17.571720000000003,2334,301,4,110,1.03144e+18,QSO,916,52378,434,-1989.963572621937,-1261.4771598443053,-80.42093020037422
1.23765e+18,18.8381,18.58955,18.585829999999998,18.4617,18.46953,1458,301,1,488,5.91155e+17,QSO,525,52295,210,-1844.7141557303528,-594.050796739154,48.901731595196935
1.23765e+18,18.3252,16.30425,15.55555,15.29173,15.178460000000001,2125,301,1,104,3.25161e+18,STAR,2888,54529,41,-0.15606847042749164,0.15868807398319698,0.008133186693292131
1.23766e+18,19.243470000000002,17.4922,16.77919,16.52604,16.39329,2243,301,1,376,3.64461e+18,STAR,3237,54883,249,0.2598606962768688,0.07463675180083476,-0.43770430374439073
1.23766e+18,18.73658,18.517789999999998,18.342389999999998,18.341929999999998,17.68196,3438,301,6,155,4.67363e+17,QSO,415,51810,416,731.1814823333856,979.7807077142955,18.557462082695967
1.23767e+18,15.45667,14.356320000000002,14.05136,13.960579999999998,13.970320000000001,5060,301,1,136,2.63125e+18,STAR,2337,53740,83,0.13012102285992888,-0.4300524054950761,-0.9568144892144008
1.23767e+18,19.02649,18.59361,18.19042,18.11906,17.58661,5935,301,3,229,2.91048e+18,QSO,2585,54097,104,-975.9180560428289,545.4695200438789,327.7356898690371
1.23765e+18,16.99458,15.714070000000001,15.89305,16.035729999999997,16.11359,1140,301,1,218,3.74926e+17,STAR,333,52313,5,-0.28483957622642725,-0.028105461595560332,-0.01700620246927668
1.23767e+18,17.94116,16.07303,15.37721,15.087129999999998,14.968160000000001,5935,301,4,261,3.21231e+18,STAR,2853,54440,439,-0.1472688696873043,0.06636146272536116,0.0514605841163824
1.23766e+18,19.25838,18.2009,17.70113,17.52432,17.459970000000002,2964,301,6,211,9.85188e+17,STAR,875,52354,92,1.5482769987194709,-0.5750522038510414,-1.8610387695789525
1.23766e+18,18.49105,17.71221,16.94731,16.44209,16.26635,2986,301,1,101,6.36262e+17,QSO,565,52225,466,-360.48899902637993,375.9074024201855,31.83118931944851
1.23765e+18,18.060879999999997,16.83785,16.363410000000002,16.080370000000002,15.870529999999999,1412,301,6,82,5.49529e+17,GALAXY,488,51914,327,-36.22647864873162,18.828602315425,88.41650276436653
1.23766e+18,16.8943,16.03687,15.79654,15.68854,15.71575,3704,301,1,129,2.68763e+18,STAR,2387,53770,405,-0.04343439814933409,0.023040025014816175,0.03606996955241004
1.23766e+18,19.31651,18.95352,18.804389999999998,18.87667,18.80452,3705,301,4,117,7.91642e+18,QSO,7031,56449,776,-1490.2742009623366,-1121.1959199115802,2512.8967783036146
1.23766e+18,19.5051,17.807129999999997,16.8918,16.47707,16.12892,4294,301,4,19,2.09985e+18,GALAXY,1865,53312,168,-140.7316315481904,348.13858476301243,349.41365037078134
1.23766e+18,19.11231,18.10986,17.79017,17.71579,17.71702,3893,301,5,45,1.61242e+18,STAR,1432,53003,470,-1.5452947068341802,0.5887575088113696,1.4042804613971513
1.23766e+18,19.51866,18.25665,17.72991,17.54465,17.4425,3225,301,6,141,2.7575e+18,STAR,2449,54271,613,0.33586462237436937,0.45650538002468755,-0.6874894608348049
1.23766e+18,19.35056,19.071460000000002,19.01622,18.77282,18.87061,3699,301,6,157,1.56963e+18,QSO,1394,53108,448,-2730.999175404198,-1860.578449358779,3264.112901167237
1.23766e+18,18.24185,16.99229,16.52583,16.21227,15.98431,3605,301,4,80,1.42432e+18,GALAXY,1265,52705,211,-120.22794147575098,199.91369020975938,103.87432726144912
1.23767e+18,17.69802,16.49434,16.03173,15.8267,15.75356,4682,301,2,276,2.53673e+18,STAR,2253,54551,265,0.1446033916725802,1.056020683408912,-0.6933956288126588
1.23767e+18,19.11559,18.95327,18.63299,18.50444,18.59348,4829,301,1,159,8.70115e+18,QSO,7728,58138,724,3341.2153233912545,1320.290596950408,2294.707371661955
1.23766e+18,17.72888,16.67825,16.54877,16.54404,16.59855,3705,301,4,99,1.49195e+18,STAR,1325,52762,471,0.7225927570434889,0.4648354205170723,-1.2045402751994987
1.23765e+18,19.10347,18.19086,17.89819,17.79397,17.73108,1462,301,5,602,6.57581e+17,STAR,584,52049,202,-0.9073438164989055,-0.6473059484511676,0.052636320704158204
1.23766e+18,19.368270000000003,18.218729999999997,18.31011,18.3801,18.47822,3919,301,4,172,1.56051e+18,STAR,1386,53116,28,1.8486113284820294,2.2356063336260483,-1.8819501866367974
1.23767e+18,18.90298,18.11814,17.942520000000002,17.65536,17.68058,5326,301,5,188,3.09863e+18,GALAXY,2752,54533,552,-226.90608207624115,-256.589431280689,81.12279765343922
1.23767e+18,18.1509,16.96353,16.4203,16.10569,15.89971,5972,301,3,143,2.90037e+18,GALAXY,2576,54086,178,-286.1065799963285,266.8821172148275,79.8767510551859
1.23766e+18,18.68475,16.76149,15.7846,15.320479999999998,14.92208,2662,301,1,103,4.21153e+17,GALAXY,374,51791,243,213.51970703489974,-108.39462072954157,-3.9400929634476647
1.23766e+18,19.02346,18.97036,18.851689999999998,18.7968,18.79514,3225,301,5,106,1.3107e+18,QSO,1164,52674,549,-1715.4627129096257,-1800.3143132566754,3352.060507461822
1.23766e+18,19.425279999999997,18.09971,17.54226,17.17215,16.95972,3698,301,3,142,1.62809e+18,GALAXY,1446,53080,147,-255.78212135218305,4.268238741206656,274.82637193827236
1.23765e+18,17.19201,15.634279999999999,15.28793,15.085479999999999,15.087579999999999,307,301,6,120,1.4176e+18,STAR,1259,52931,351,-0.047825423621907524,0.7019339989640048,0.016765143264376857
1.23766e+18,19.232229999999998,17.30272,16.38131,15.937170000000002,15.615479999999998,4010,301,5,140,2.08188e+18,GALAXY,1849,53846,324,-155.60685403338408,-218.53702602414117,137.1161042691963
1.23767e+18,17.94859,16.318620000000003,15.637360000000001,15.389170000000002,15.24319,6182,301,6,171,2.87796e+18,STAR,2556,54000,599,-0.24127808712984336,0.1317614809490443,-0.27920483120190476
1.23766e+18,17.42426,15.615129999999999,14.714770000000001,14.22044,13.868789999999999,4187,301,3,69,1.10902e+18,GALAXY,985,52431,34,149.2011166809787,-134.11641059134547,-0.9058087957876975
1.23767e+18,19.19117,17.40654,16.50933,16.07563,15.69355,5313,301,6,32,6.61592e+18,GALAXY,5876,56042,466,-280.9946045669094,82.6650251475008,104.43697682597421
1.23766e+18,19.47198,17.584770000000002,16.65535,16.24859,15.92346,4294,301,2,38,2.10109e+18,GALAXY,1866,53314,580,-100.18218626867827,217.71951130062985,241.40667437383294
1.23767e+18,19.145570000000003,17.12557,16.16506,15.679620000000002,15.307929999999999,5362,301,2,98,7.64167e+18,GALAXY,6787,56447,696,-67.94780675361243,-142.4372988514182,245.59818633693362
1.23767e+18,19.376910000000002,19.01195,19.05467,18.913439999999998,19.08762,5183,301,3,309,2.82731e+18,QSO,2511,53882,620,-2137.6972203362075,56.33001607877081,875.6701102069474
1.23766e+18,19.58084,19.19725,19.08746,18.78838,18.722939999999998,3180,301,5,97,1.17898e+18,QSO,1047,52733,577,-2291.3102325930563,-1972.005620759885,3618.4679860067486
1.23767e+18,19.419710000000002,18.94174,18.50978,18.236520000000002,18.14216,5656,301,3,60,3.49709e+18,QSO,3106,54738,172,4357.3310036847115,513.2721263853871,560.729870098856
1.23766e+18,18.53673,17.85705,17.638460000000002,17.26746,17.206870000000002,4294,301,5,134,2.10893e+18,GALAXY,1873,54437,429,-113.6021887934424,165.30491830460278,326.18001878970705
1.23766e+18,17.76151,16.017220000000002,15.21975,14.7544,14.43125,2964,301,2,126,5.22197e+18,GALAXY,4638,55956,162,-109.0633180704768,78.48213857694878,118.35139816159602
1.23767e+18,18.2971,16.854960000000002,16.29845,16.14856,16.04478,5087,301,5,210,2.51199e+18,STAR,2231,53816,400,0.2672141467400028,0.019005984284820043,-0.14194233859864142
1.23765e+18,19.38626,18.317320000000002,18.03179,17.93318,17.86702,1729,301,4,489,3.55458e+18,STAR,3157,54802,426,0.39009469777996514,0.7108457405749239,-0.07782332127775442
1.23766e+18,19.464029999999998,19.50977,19.18499,19.15939,19.19708,2243,301,2,197,9.2123e+18,QSO,8182,56993,672,-2087.897096795076,1295.0340415856806,3304.9148132890323
1.23766e+18,17.302429999999998,17.114279999999997,17.17916,17.28096,17.44158,3893,301,4,206,5.29424e+18,QSO,4702,55618,958,-3292.5992949038673,-663.8106803372468,3092.9655047906936
1.23766e+18,19.59816,17.69021,16.844839999999998,16.48549,16.292360000000002,4294,301,2,184,3.69761e+18,STAR,3284,54907,567,0.39823556152072687,-0.3816789874919538,-1.09903635767876
1.23766e+18,19.48881,17.63018,16.715729999999997,16.29703,15.95517,3841,301,1,35,1.8206e+18,GALAXY,1617,53112,86,-258.3369633750228,45.304059186571926,27.884697945189963
1.23767e+18,16.41541,16.01705,16.06545,15.96744,16.039270000000002,5045,301,6,186,1.08055e+19,QSO,9597,58137,773,-1623.0161416459268,1457.5824319132782,1009.9988470103627
1.23767e+18,19.37615,18.07977,17.22467,16.75029,16.4023,6004,301,4,164,2.9016e+18,QSO,2577,54086,554,-411.58404220512085,341.472062719132,122.81447862443186
1.23766e+18,19.5306,18.31697,17.72115,17.349320000000002,17.0754,3647,301,3,148,1.61356e+18,GALAXY,1433,53035,519,-215.4532625067596,71.97315236393081,190.6759492384167
1.23767e+18,19.44621,18.030260000000002,17.3054,16.93785,16.662679999999998,5314,301,2,48,2.93866e+18,GALAXY,2610,54476,235,-489.78582303560654,-32.546296268312226,171.14847494881084
1.23766e+18,19.590729999999997,17.67035,16.77492,16.36589,16.04917,2986,301,3,106,1.33983e+18,GALAXY,1190,52670,34,-222.32426146056025,226.9911567112583,24.967125126695425
1.23767e+18,18.810660000000002,17.60139,16.93274,16.56844,16.295370000000002,5140,301,6,90,2.79911e+18,GALAXY,2486,53876,429,-421.9060984322053,114.72023646928494,201.66640529177536
1.23766e+18,18.84502,18.76635,18.57406,18.56619,18.65182,3893,301,1,266,9.95885e+18,QSO,8845,58159,956,-2534.357705237139,-1074.6970355890487,2314.0552505574333
1.23768e+18,19.28465,18.36876,18.08735,17.976770000000002,17.9334,7912,301,5,147,6.98862e+18,STAR,6207,56239,566,-2.6628811911349746,0.06824021309076443,-0.8605062006226458
1.23767e+18,17.99248,16.80366,16.66856,16.65958,16.68848,5598,301,2,11,2.60089e+18,STAR,2310,53710,236,-2.2281520363991785,0.624222782107868,-0.2562903002637775
1.23765e+18,19.250239999999998,19.07273,19.16923,19.06024,19.01493,2126,301,3,419,9.4815e+17,QSO,842,52376,517,-1941.9283656975308,-67.42339363848109,169.72550717847
1.23766e+18,19.47382,17.97906,17.384510000000002,17.07198,16.86052,2986,301,1,81,6.35137e+17,GALAXY,564,52224,469,-139.5959242635663,161.75270955298043,12.054057831180238
1.23766e+18,17.4398,16.53956,16.190620000000003,16.01785,15.88066,3647,301,3,115,1.60785e+18,GALAXY,1428,52998,240,-43.992943397053814,20.10327559206722,38.53915801555897
1.23766e+18,19.01912,17.14344,16.24889,15.84537,15.52866,3606,301,3,59,1.43003e+18,GALAXY,1270,52991,515,-208.5084439947692,227.85957815312887,187.7844825276642
1.23766e+18,19.50378,18.25057,17.47239,17.06225,16.78947,3704,301,3,95,1.79485e+18,GALAXY,1594,52992,599,-374.41901021443795,252.0605395979716,316.522054267469
1.23766e+18,19.135720000000003,19.19361,19.184910000000002,18.74213,18.70541,3705,301,1,298,1.19024e+18,QSO,1057,52522,610,-1634.6999049218666,-3695.6631824198935,2903.0137149955376
1.23765e+18,19.1256,17.95891,17.777810000000002,17.73873,17.72672,756,301,5,192,5.36087e+17,STAR,476,52314,576,-3.677144699049675,2.6091493010349964,0.05525168945450237
1.23767e+18,17.46756,16.363770000000002,15.91451,15.737729999999999,15.6529,6573,301,5,132,3.01978e+18,STAR,2682,54401,421,-0.48409563203542094,2.7023987054620604,2.1284817603264727
1.23766e+18,19.499979999999997,16.71428,15.28611,14.48003,14.05727,2662,301,1,162,2.13921e+18,STAR,1900,53262,11,-0.3990234296845144,0.12934286950192408,0.006314100212090996
1.23766e+18,19.54129,19.327939999999998,19.27236,19.070429999999998,19.065910000000002,3893,301,5,347,1.55504e+18,QSO,1381,53089,622,-2830.8728545682848,-2244.9792505434107,2834.705805615263
1.23766e+18,19.53719,18.11242,17.40302,17.05398,16.76399,3996,301,1,153,1.93334e+18,GALAXY,1717,53883,614,-100.46475811532815,-107.94905955420911,26.668989108982096
1.23767e+18,17.903579999999998,15.72376,14.911470000000001,14.653310000000001,14.50625,5403,301,3,165,2.85539e+18,STAR,2536,53883,396,0.06726537039202982,-0.2414899228695773,0.2037699397268001
1.23765e+18,19.532429999999998,17.99766,16.91774,16.45942,16.11465,1231,301,2,90,3.73837e+17,GALAXY,332,52367,139,-729.4436492247862,-35.74764191869362,-41.86984682052129
1.23766e+18,19.50021,18.24767,17.72157,17.39245,17.286579999999997,3704,301,1,182,1.61345e+18,GALAXY,1433,53035,124,-371.10275767045874,123.22896134478664,314.8415976509495
1.23766e+18,18.83705,17.748639999999998,17.246920000000003,16.931520000000003,16.73984,3606,301,5,120,1.43452e+18,GALAXY,1274,52995,449,-292.3576807639966,234.8668369630946,280.28847830062307
1.23767e+18,18.44521,17.34639,16.914070000000002,16.71511,16.63495,5071,301,4,418,3.58154e+18,STAR,3181,54860,188,0.09337973975886538,9.258430595779548e-05,-0.054498319484414075
1.23767e+18,19.313670000000002,17.784110000000002,17.23219,17.01856,16.932779999999998,4849,301,5,817,1.70921e+18,STAR,1518,52937,343,-0.7373412119520314,-1.022810931855578,-0.016384484981218035
1.23767e+18,17.91606,16.86315,16.45834,16.27542,16.22808,5972,301,1,148,1.95804e+18,STAR,1739,53050,375,0.9202113971678668,-0.8353599921128141,-0.24077156934047972
1.23765e+18,18.45332,16.97571,16.39876,16.191489999999998,16.07348,1740,301,5,81,3.49608e+18,STAR,3105,54825,569,-1.288100770178235,-0.20393718899845434,0.21077507456207392
1.23766e+18,18.797620000000002,18.666829999999997,18.54955,18.31298,18.29805,3838,301,5,92,1.88153e+18,QSO,1671,53446,549,-2788.611730523436,-1795.940854202677,3897.286211427909
1.23765e+18,19.59507,17.75057,17.00256,16.712139999999998,16.56092,1411,301,2,72,3.5659e+18,STAR,3167,54822,626,0.28454467768890923,-0.29336337871351964,-0.6007911166493094
1.23766e+18,18.58324,18.47767,18.322010000000002,18.23959,18.282870000000003,2243,301,2,167,8.63592e+17,QSO,767,52252,99,-2125.0794659172366,1656.0014597278443,3319.7422824855794
1.23766e+18,17.72759,17.36299,17.17781,17.12708,17.17509,3964,301,4,159,1.89151e+18,QSO,1680,53171,9,-1785.3893704238835,-2764.086309409117,2655.4592637852743
1.23767e+18,19.03841,18.77366,18.68831,18.53912,18.38336,5115,301,3,67,2.50627e+18,QSO,2226,53819,78,-2227.9860390700173,-35.73851803514604,1149.7239043936356
1.23766e+18,18.69414,17.71063,17.39868,17.25403,17.20038,3918,301,2,250,9.5893e+18,STAR,8517,57899,55,-0.02182221282390857,-0.03135418776796916,0.031167431662042087
1.23767e+18,19.13131,18.034589999999998,17.52206,17.18505,17.020529999999997,5308,301,3,87,2.97469e+18,GALAXY,2642,54232,221,-325.0643656824416,-150.42310408644965,121.19638933072532
1.23766e+18,19.26438,17.85987,17.1312,16.693820000000002,16.43839,3664,301,5,62,1.45033e+18,GALAXY,1288,52731,637,-235.6960074972866,-195.53148049945756,307.43415033974514
1.23767e+18,19.42667,18.25548,17.709210000000002,17.36569,17.17613,4588,301,5,129,2.42186e+18,GALAXY,2151,54523,192,-208.21663582672008,-215.90023235535836,149.11274673783194
1.23765e+18,15.928460000000001,15.758339999999999,15.68789,15.79105,15.2599,756,301,1,315,3.10817e+17,QSO,276,51909,251,-1363.393954420158,417.75903791856064,-21.278220023992773
1.23766e+18,18.98668,18.74908,18.65185,18.43025,18.36714,2826,301,1,264,1.47725e+18,QSO,1312,52781,246,-2763.769927113604,155.0449251516851,4142.963022050018
1.23766e+18,17.10901,17.07815,17.07064,17.20729,16.61271,3225,301,4,101,7.55713e+18,QSO,6712,56421,334,-572.2926456295957,-571.4274463108616,1085.7559284854703
